Zoznam zvolených starostov,,,,,,,,,,
,,,,,,,,,,
Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Meno,Priezvisko,Politický subjekt
6,Banskobystrický kraj,602,Brezno,603,Brezno,508829,Nemecká,Branislav,Čižmárik,Hlas - sociálna demokracia
6,Banskobystrický kraj,602,Brezno,603,Brezno,508845,Osrblie,Peter,Siman,NEKA
6,Banskobystrický kraj,602,Brezno,603,Brezno,508853,Podbrezová,Ladislav,Kardhordó,STAROSTOVIA A NEZÁVISLÍ KANDIDÁTI
6,Banskobystrický kraj,602,Brezno,603,Brezno,508870,Pohorelá,Jana,Tkáčiková,NEKA
6,Banskobystrický kraj,602,Brezno,603,Brezno,508888,Pohronská Polhora,Dušan,Nepšinský,KDH
6,Banskobystrický kraj,602,Brezno,603,Brezno,508900,Polomka,Magdaléna,Melagová,NEKA
6,Banskobystrický kraj,602,Brezno,603,Brezno,508934,Predajná,Tatiana,Čontofalská,NEKA
6,Banskobystrický kraj,602,Brezno,603,Brezno,508951,Ráztoka,Martina,Klimeková,STAROSTOVIA A NEZÁVISLÍ KANDIDÁTI
6,Banskobystrický kraj,602,Brezno,603,Brezno,508993,Sihla,Katarína,Kováčová,NEKA
6,Banskobystrický kraj,602,Brezno,603,Brezno,509043,Šumiac,Jarmila,Gordanová,SMER - SD
6,Banskobystrický kraj,602,Brezno,603,Brezno,509051,Telgárt,Jozef,Štajer,NEKA
6,Banskobystrický kraj,602,Brezno,603,Brezno,509086,Valaská,Peter,Jenča,NEKA
6,Banskobystrický kraj,602,Brezno,603,Brezno,509094,Vaľkovňa,Vladimír,Pokoš,Hlas - sociálna demokracia
6,Banskobystrický kraj,602,Brezno,603,Brezno,509124,Závadka nad Hronom,Vladimír,Šiška,SMER - SD
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511226,Ábelová,Jaroslav,Maslen,NEKA
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511234,Belina,Zoltán,Marcinkó,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,557315,Biskupice,Jozef,Cupper,NEKA
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511251,Boľkovce,Ladislav,Vanko,NEKA
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511277,Budiná,Marian,Čerpák,"SMER - SD, Hlas - sociálna demokracia, SME RODINA"
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,558273,Bulhary,Karel,Váradi,PRINCÍP
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511293,Buzitka,Miroslav,Malatinec,NEKA
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511323,Čakanovce,Vojtech,Bodor,"SMER - SD, Hlas - sociálna demokracia"
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511331,Čamovce,Adrián,Karkusz,"SMER - SD, Hlas - sociálna demokracia"
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511358,Divín,Ján,Sivok,"STRANA MODERNÉHO SLOVENSKA (SMS), SME RODINA"
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511366,Dobroč,Miroslav,Remeník,NEKA
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511391,Fiľakovo,Attila,Agócs,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511404,Fiľakovské Kováče,Michal,Muránsky,NEKA
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,557331,Gregorova Vieska,Renata,Hrnčiarová,NEKA
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511421,Halič,Alexander,Udvardy,NEKA
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511439,Holiša,Adrián,Zsélyi,Hlas - sociálna demokracia
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511463,Jelšovec,Ladislav,Mácka,NEKA
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511480,Kalonda,Réka,Papp,NEKA
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511374,Kotmanová,Mária,Oravcová,"SMER - SD, Hlas - sociálna demokracia"
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511528,Lehôtka,Richard,Laššan,NEKA
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511536,Lentvora,Dušan,Sudár,SMER - SD
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511544,Lipovany,Vladimír,Kumštár,"SMER - SD, Hlas - sociálna demokracia"
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511552,Lovinobaňa,Andrea,Valachová,KDH
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511561,Ľuboreč,Martina,Bútová,NEKA
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511218,Lučenec,Alexandra,Pivková,"ZA ĽUDÍ, SaS, NOVA, SME RODINA, SZÖVETSÉG - ALIANCIA"
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511579,Lupoč,Peter,Tejiščák,"SMER - SD, Hlas - sociálna demokracia, SME RODINA, STRANA MODERNÉHO SLOVENSKA (SMS)"
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511609,Mašková,Bronislava,Brablecová,NEKA
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,580309,Mikušovce,Imrich,Ágošton,NEKA
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511625,Mučín,Peter,Matúška,NEKA
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511641,Mýtna,Ivana,Kondačová,NEKA
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511668,Nitra nad Ipľom,Tivadar,Berky,OĽANO-NOVA-KÚ-ZMENA ZDOLA
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511676,Nové Hony,Alena,Spodniaková,"SMER - SD, Hlas - sociálna demokracia"
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511692,Panické Dravce,Atilla,Papp,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511706,Píla,Ľubomír,Aláč,"SMER - SD, Hlas - sociálna demokracia, STRANA MODERNÉHO SLOVENSKA (SMS)"
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511714,Pinciná,Gabriela,Soós,NEKA
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511722,Pleš,Miroslav,Plaucha,SMER - SD
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511749,Podrečany,Peter,Kulich,NEKA
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511757,Polichno,Pavel,Kyseľ,"Hlas - sociálna demokracia, SMER - SD"
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511773,Praha,Erik,Marčok,SMER - SD
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511781,Prša,Gábor,Nagy,NEKA
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511790,Radzovce,Péter,György,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511803,Rapovce,Ladislav,Sóky,NEKA
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511811,Ratka,Milan,Spodniak,"SMER - SD, STRANA MODERNÉHO SLOVENSKA (SMS)"
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511838,Ružiná,Jozef,Líška,"Hlas - sociálna demokracia, SME RODINA"
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511846,Stará Halič,Jozef,Gembec,NEKA
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511854,Šávoľ,Július,Ferencz,NEKA
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511862,Šiatorská Bukovinka,Peter,Badinka,"SMER - SD, Hlas - sociálna demokracia, SME RODINA"
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511871,Šíd,Arnold,Kurunci,"Hlas - sociálna demokracia, SZÖVETSÉG - ALIANCIA"
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511897,Šurice,Zoltán,Végh,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511919,Tomášovce,Ján,Mičuda,NEKA
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511927,Trebeľovce,Marcel,Hudec,SMER - SD
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,557340,Trenč,Andrej,Barcík,"SMER - SD, Hlas - sociálna demokracia, KDH"
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511943,Tuhár,Peter,Čeman,NEKA
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511994,Veľká nad Ipľom,Gabriel,Rácz,NEKA
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,512010,Veľké Dravce,Viera,Rubintová,"Hlas - sociálna demokracia, SZÖVETSÉG - ALIANCIA"
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,557307,Vidiná,Ján,Šupica,NEKA
6,Banskobystrický kraj,603,Lučenec,607,Poltár,511269,Breznička,Branislav,Knechta,NEKA
6,Banskobystrický kraj,603,Lučenec,607,Poltár,511315,Cinobaňa,Jozef,Melicher,KDH
6,Banskobystrický kraj,603,Lučenec,607,Poltár,511340,České Brezovo,Ivan,Miko,NEKA
6,Banskobystrický kraj,603,Lučenec,607,Poltár,557323,Ďubákovo,Miroslav,Škrabák,SMER - SD
6,Banskobystrický kraj,603,Lučenec,607,Poltár,511447,Hradište,Nataša,Iskrová,"SMER - SD, Hlas - sociálna demokracia"
6,Banskobystrický kraj,603,Lučenec,607,Poltár,514900,Hrnčiarska Ves,Ján,Melicher,Hlas - sociálna demokracia
6,Banskobystrický kraj,603,Lučenec,607,Poltár,514918,Hrnčiarske Zalužany,Branislav,Nociar,NEKA
6,Banskobystrický kraj,603,Lučenec,607,Poltár,511471,Kalinovo,Ján,Šárkan,NEKA
6,Banskobystrický kraj,603,Lučenec,607,Poltár,511498,Kokava nad Rimavicou,Ján,Chromek,Hlas - sociálna demokracia
6,Banskobystrický kraj,603,Lučenec,607,Poltár,511501,Krná,Martin,Šalgo,NEKA
6,Banskobystrický kraj,603,Lučenec,607,Poltár,511595,Málinec,Igor,Lacko,"SNS, SMER - SD, Hlas - sociálna demokracia"
6,Banskobystrický kraj,603,Lučenec,607,Poltár,511617,Mládzovo,Miroslav,Čičmanec,SMER - SD
6,Banskobystrický kraj,603,Lučenec,607,Poltár,511684,Ozdín,Pavel,Salva,"SMER - SD, Hlas - sociálna demokracia, KDH, SNS"
6,Banskobystrický kraj,603,Lučenec,607,Poltár,511765,Poltár,Peter,Sitor,NEKA
6,Banskobystrický kraj,603,Lučenec,607,Poltár,511820,Rovňany,Jana,Cabanová,NEKA
6,Banskobystrický kraj,603,Lučenec,607,Poltár,515515,Selce,Martin,Bodnár,Hlas - sociálna demokracia
6,Banskobystrický kraj,603,Lučenec,607,Poltár,515591,Sušany,Štefan,Vaclavik,KDH
6,Banskobystrický kraj,603,Lučenec,607,Poltár,511889,Šoltýska,Viera,Havranová,Hlas - sociálna demokracia
6,Banskobystrický kraj,603,Lučenec,607,Poltár,511978,Uhorské,Pavel,Olšiak,Hlas - sociálna demokracia
6,Banskobystrický kraj,603,Lučenec,607,Poltár,580317,Utekáč,Miroslav,Barutiak,NEKA
6,Banskobystrický kraj,603,Lučenec,607,Poltár,512001,Veľká Ves,Jozef,Líška,Hlas - sociálna demokracia
6,Banskobystrický kraj,603,Lučenec,607,Poltár,582051,Zlatno,Margaréta,Murínová,NEKA
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,514675,Držkovce,Mária,Duszová,NEKA
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,514721,Gemer,Zoltán,Jankóšik,"SZÖVETSÉG - ALIANCIA, Hlas - sociálna demokracia"
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,514756,Gemerská Ves,Monika,Lévaiová,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,525677,Gemerské Teplice,Laura,Durančíková,Hlas - sociálna demokracia
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,525685,Gemerský Sad,Vojtech,Pataki,NEKA
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,514896,Hrlica,Ondrej,Beláni,ĽS Naše Slovensko
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,525766,Hucín,Ervín,Samko,NEKA
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,514977,Chvalová,Judita,Vaculčiaková,"Hlas - sociálna demokracia, SZÖVETSÉG - ALIANCIA"
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,525774,Chyžné,Peter,Medvec,SNS
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,525791,Jelšava,Milan,Kolesár,"KDH, Hlas - sociálna demokracia"
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,525812,Kameňany,Erik,Vranka,"Hlas - sociálna demokracia, SZÖVETSÉG - ALIANCIA, STRANA MODERNÉHO SLOVENSKA (SMS)"
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515574,Leváre,Marta,Halászová,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515159,Levkuška,Kristína,Cselényiová,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,525901,Licince,Ladislav,Miklóš,Hlas - sociálna demokracia
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,525928,Lubeník,Milan,Pavko,"SaS, KDH"
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,525944,Magnezitovce,Marcela,Hudáková,NEKA
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,580384,Mokrá Lúka,Juraj,Gallo,NEKA
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,525987,Muráň,Roman,Goldschmidt,NEKA
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,525995,Muránska Dlhá Lúka,Ján,Kvetko,SPOLU
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,526002,Muránska Huta,Marian,Szentandrássi,NEKA
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,526011,Muránska Lehota,Miloslav,Marčák,NEKA
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,526029,Muránska Zdychava,Jaroslav,Oravec,SMER - SD
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,526037,Nandraž,Martina,Mišanková,NEKA
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515256,Otročok,Vojtech,Šomošvári,"Hlas - sociálna demokracia, SZÖVETSÉG - ALIANCIA"
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515302,Ploské,Eva,Bakošová,NEKA
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515311,Polina,Ján,Punka,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,526100,Prihradzany,Milan,Čipka,SMER - SD
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,526118,Rákoš,Lýdia,Nemogová Gallová,NEKA
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515361,Rašice,Mariana,Punková,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515370,Ratková,Roman,Chicho,Hlas - sociálna demokracia
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515400,Ratkovské Bystré,Dušan,Bodnár,SMER - SD
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,526142,Revúca,Július,Buchta,NEKA
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,526151,Revúcka Lehota,Lucia,Benediktyová,NEKA
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515507,Rybník,Ľubomír,Eremiáš,KDH
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,557820,Sása,Marta,Bystránová,Hlas - sociálna demokracia
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,526258,Sirk,Daniel,Fakla,Hlas - sociálna demokracia
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515523,Skerešovo,Alena,Kalinová,"Hlas - sociálna demokracia, SZÖVETSÉG - ALIANCIA"
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,526304,Šivetice,Ľudovít,Szendrei,SMER - SD
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515612,Tornaľa,Erika,Győrfiová,"Hlas - sociálna demokracia, SZÖVETSÉG - ALIANCIA, SME RODINA"
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,526321,Turčok,Tatiana,Belánová,Hlas - sociálna demokracia
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515761,Višňové,Zoltán,Borsodi,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515833,Žiar,Zoltán,Csizmadia,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,557757,Abovce,Csaba,Kovács,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514489,Babinec,Jaroslav,Benda,SMER - SD
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514501,Barca,Richard,Szajko,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514519,Bátka,Peter,Hencz,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514535,Belín,Ivan,Očenáš,Hlas - sociálna demokracia
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514543,Blhovce,Juraj,Csörnök,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514551,Bottovo,Andrea,Baláková,NEKA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514586,Budikovany,Martina,Kožiaková,NEKA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514594,Cakov,Karol,Bari,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514608,Čerenčany,Zuzana,Študencová,"SME RODINA, Hlas - sociálna demokracia, SMER - SD"
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514616,Čierny Potok,Svetlana,Šufliarska,Hlas - sociálna demokracia
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514624,Číž,Július,Tkáč,Hlas - sociálna demokracia
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514632,Dolné Zahorany,Barnabáš,Kováč,Hlas - sociálna demokracia
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514641,Dražice,Krisztián,Kovács,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514659,Drienčany,Peter,Švoňava,Hlas - sociálna demokracia
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514667,Drňa,Endre,Vincze,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514683,Dubno,Alexandra,Farkašová,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514691,Dubovec,Ladislav,Lőkös,NEKA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,557919,Dulovo,Katarína,Balážová,SaS
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514713,Figa,Norbert,Máté,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514730,Gemerček,Karol,Kisantal,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514764,Gemerské Dechtáre,Ondrej,Borbáš,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,557889,Gemerské Michalovce,Levente,Hubay,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514781,Gemerský Jablonec,Štefan,Farkas,Magyar Fórum - Maďarské fórum
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514799,Gortva,Alžbeta,Resutíková,SaS
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514811,Hajnáčka,Ivan,Poprocký,"SZÖVETSÉG - ALIANCIA, SME RODINA, Hlas - sociálna demokracia"
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514829,Hnúšťa,Martin,Pliešovský,SNS
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514837,Hodejov,Katarína,Jakabová,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514845,Hodejovec,Zoltán,Kovács,NEKA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514853,Horné Zahorany,Zuzana,Vysokaiová,Hlas - sociálna demokracia
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514861,Hostice,František,Rácz,Hlas - sociálna demokracia
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514870,Hostišovce,Dezider,Berki,SaS
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514888,Hrachovo,Ondrej,Knechta,"Hlas - sociálna demokracia, SMER - SD"
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514926,Hrušovo,Ján,Sklenár,"Hlas - sociálna demokracia, SMER - SD"
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514934,Hubovo,Gabriel,Gencsi,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514942,Husiná,Csaba,Kovács,NEKA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514951,Chanava,Ludevít,Czókoly,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514969,Chrámec,Vojtech,Bari,Magyar Fórum - Maďarské fórum
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514985,Ivanice,Tibor,Balyo,NEKA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514993,Janice,Marta,Martinovicsová,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515001,Jesenské,Gabriel,Mihályi,NEKA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515019,Jestice,Katarína,Zagyiová,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515027,Kaloša,Vojtech,Váradi,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515035,Kesovce,Ján,Szajkó,SMER - SD
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515043,Klenovec,Katarína,Pribilincová,NEKA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515051,Kociha,Tatiana,Klimová,SMER - SD
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515060,Konrádovce,Štefan,Magyar,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515078,Kráľ,František,Béres,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515086,Kraskovo,Ján,Blaho,Hlas - sociálna demokracia
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515094,Krokava,Lukáš,Remper,SME RODINA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515108,Kružno,Pavel,Černák,SMER - SD
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515116,Kyjatice,Slavomír,Kujan,SME RODINA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515124,Lehota nad Rimavicou,Ivan,Antal,"Hlas - sociálna demokracia, SME RODINA"
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515132,Lenartovce,Ján,Rákoši,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515141,Lenka,Marian,Habovčík,NEKA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515167,Lipovec,Janka,Mičudová,Progresívne Slovensko
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515175,Lukovištia,Roman,Hubert,REPUBLIKA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515183,Martinová,Eugen,Radič,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515205,Neporadza,Jozef,Madarász,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,557790,Nižný Skálnik,Miroslav,Bystriansky,Hlas - sociálna demokracia
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515230,Nová Bašta,Richard,Molnár,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515248,Orávka,Ján,Lichanec,Hlas - sociálna demokracia
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515264,Ožďany,Ján,Matej,NEKA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515272,Padarovce,Peter,Polóni,Magyar Fórum - Maďarské fórum
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515281,Pavlovce,Vojtech,Menyhárt,Hlas - sociálna demokracia
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515299,Petrovce,Gyula,Köböl,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515337,Poproč,Ľubor,Kvaka,SMER - SD
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515345,Potok,Roman,Kulifaj,Hlas - sociálna demokracia
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515353,Radnovce,Aladár,Bari,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,557854,Rakytník,Ján,Rencsok,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515388,Ratkovská Lehota,Milan,Koska,SMER - SD
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515396,Ratkovská Suchá,Stanislav,Palic,NEKA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,557765,Riečka,Oskár,Tóth,NEKA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515426,Rimavská Baňa,Elena,Polóniová,NEKA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515442,Rimavská Seč,Márta,Stubendek,SZÖVETSÉG - ALIANCIA
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,Jozef,Šimko,NEKA
