Zoznam kandidátov na starostu obce,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Poradie na hlasovacom lístku,Meno,Priezvisko,Titul,Vek,Zamestnanie,Politický subjekt,Poznámka
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514420,Valaská Belá,1,Miloš,Cúcik,Ing.,47,starosta,SMER - SD,
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514420,Valaská Belá,2,Roman,Repka,,56,vodič medzinárodnej kamiónovej dopravy,NEKA,
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514438,Veľká Čausa,1,Nikola,Pekárová,JUDr.,40,starostka obce,NEKA,
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514454,Zemianske Kostoľany,1,Peter,Mišeje,Ing.,54,konateľ,KDH,
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514454,Zemianske Kostoľany,2,Jana,Školíková,Ing.,49,starostka obce,NEKA,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,582301,Bohunice,1,Peter,Hajdúch,Ing.,44,starosta obce,NEKA,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,512885,Bolešov,1,Martin,Rác,Ing.,43,starosta obce,NEKA,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,557391,Borčice,1,Gabriela,Holbová,Mgr.,43,ekonómka,Hlas - sociálna demokracia,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,557391,Borčice,2,Milan,Kučiak,,53,technik údržby,REPUBLIKA,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,557391,Borčice,3,Patrik,Mačina,,31,nákupca/predajca,NEKA,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,512931,Červený Kameň,1,Dušan,Gábor,,49,štátny zamestnanec,NEKA,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,512931,Červený Kameň,2,Alena,Geregová,,50,starostka,NK/NEKA,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513016,Dubnica nad Váhom,1,Peter,Kudlík,,47,manažér,NEKA,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513016,Dubnica nad Váhom,2,Milan,Staňo,Ing.,59,"manažér, pedagóg",NEKA,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513016,Dubnica nad Váhom,3,Peter,Wolf,Mgr. et Mgr.,36,primátor mesta,NEKA,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513024,Dulov,1,Jozef,Šamaj,Ing.,61,starosta,NEKA,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513091,Horná Poruba,1,Milan,Staňo,Ing.,57,starosta obce,SNS,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513091,Horná Poruba,2,Miloš,Staňo,,40,živnostník,NEKA,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513156,Ilava,1,Ľuboš,Greguška,,55,samostatne hospodáriaci roľník,NK/NEKA,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513156,Ilava,2,Lukáš,Koník,Mgr.,33,manažér,Hlas - sociálna demokracia,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513156,Ilava,3,Viktor,Wiedermann,Ing.,53,primátor,DOBRÁ VOĽBA a Umiernení,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,557404,Kameničany,1,Igor,Daško,,50,stavebný technik,"SNS, Hlas - sociálna demokracia, SMER - SD",
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513253,Košeca,1,Dana,Bajzíková,Mgr.,34,advokátska koncipientka,NEKA,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513253,Košeca,2,Radomír,Brtáň,Mgr.,44,starosta obce,NEKA,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513351,Košecké Podhradie,1,Rastislav,Čepák,Bc.,46,starosta obce,"SMER - SD, Hlas - sociálna demokracia, SNS",
3,Trenčiansky kraj,305,Trenčín,302,Ilava,557617,Krivoklát,1,Veronika,Jáňová,Ing.,29,referentka ekonomiky,NEKA,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513296,Ladce,1,Peter,Jurík,Ing.,41,manažér kvality,KDH,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513296,Ladce,2,Dominik,Koštialik,,45,dispečer vodných elektrární,Hlas - sociálna demokracia,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513296,Ladce,3,Janette,Šedová Janušková,,50,referentka kultúry,NEKA,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513385,Mikušovce,1,Eva,Holbová,,48,starostka,"SMER - SD, Hlas - sociálna demokracia, SNS",
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513385,Mikušovce,2,Zdena,Rendeková,,52,štátna zamestnankyňa,NEKA,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513440,Nová Dubnica,1,Peter,Krupa,,42,poslanec NR SR,ĽS Naše Slovensko,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513440,Nová Dubnica,2,Peter,Marušinec,Ing.,41,primátor,"Hlas - sociálna demokracia, SMER - SD, SNS",
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513598,Pruské,1,Ondrej,Buday,Ing.,46,SZCO,NEKA,X
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513598,Pruské,2,Viliam,Cíbik,"MUDr., PhD.",59,lekár,NEKA,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513598,Pruské,3,Peter,Pecuš,Ing.,42,kontrolór spotrebných daní,KDH,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513598,Pruské,4,Mário,Rasel,Bc.,38,SZČO,NEKA,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513598,Pruské,5,Martin,Suchánek,Ing.,39,technológ,NEKA,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,557412,Sedmerovec,1,Michal,Galko,Ing.,35,technológ,NEKA,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,557412,Sedmerovec,2,Dana,Magutová,Ing.,49,samostatná radkyňa,NEKA,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,557412,Sedmerovec,3,Pavol,Tichý,,62,starosta obce,NEKA,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,557421,Slavnica,1,Martina,Adamcová,,39,zdravotnícka pracovníčka,NEKA,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,557421,Slavnica,2,Jozef,Gallo,,43,výsluhový dôchodca,NEKA,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,557421,Slavnica,3,Peter,Hutyra,,56,stavebný technik,"SNS, Hlas - sociálna demokracia, SMER - SD",
3,Trenčiansky kraj,305,Trenčín,302,Ilava,557421,Slavnica,4,Gabriela,Petrúšková,Ing.,54,ekonómka,NEKA,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,557421,Slavnica,5,Anna,Prekopová,Ing.,62,ekonómka,KDH,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513725,Tuchyňa,1,Peter,Galuščák,,43,podnikateľ,"SMER - SD, Hlas - sociálna demokracia, SNS",
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513725,Tuchyňa,2,Rastislav,Krajčík,Ing.,55,starosta,KDH,
3,Trenčiansky kraj,305,Trenčín,302,Ilava,557625,Vršatské Podhradie,1,Peter,Remiš,,53,mechanik,"SMER - SD, Hlas - sociálna demokracia, SNS",
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513865,Zliechov,1,Anton,Miko,Ing.,61,starosta,"SNS, Hlas - sociálna demokracia, SMER - SD",
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,505838,Adamovské Kochanovce,1,Michal,Križan,Ing.,41,starosta obce,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,505838,Adamovské Kochanovce,2,Juraj,Pavlík,,46,"výsluhový dôchodca, zamestnanec dielne",NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,505838,Adamovské Kochanovce,3,Juraj,Švikruha,,36,mechanik,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,505854,Bobot,1,Marcela,Bartošová,Ing.,49,zamestnankyňa verejnej správy,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,505854,Bobot,2,Danka,Ďuriačová,,62,starostka obce,"SMER - SD, Hlas - sociálna demokracia, SME RODINA, SNS",
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,505935,Dolná Poruba,1,Zuzana,Vániová,Ing.,51,ekonómka,"SMER - SD, Hlas - sociálna demokracia, SME RODINA, SNS",
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,505943,Dolná Súča,1,Peter,Blažej,,53,živnostník,NK/NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,505943,Dolná Súča,2,Matúš,Bulejko,,29,manažér logistiky,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,505943,Dolná Súča,3,Miroslav,Gabrhel,,49,samostatný odborný referent,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,505960,Drietoma,1,Zdenko,Machara,,37,živnostník,DOBRÁ VOĽBA a Umiernení,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,505960,Drietoma,2,Jaroslav,Mego,,58,starosta,"SMER - SD, Hlas - sociálna demokracia, SME RODINA, SNS",
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,505978,Dubodiel,1,Anton,Prechádzka,Mgr.,57,starosta obce,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506010,Horná Súča,1,Jakub,Ondračka,,31,vodič-strojník,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506010,Horná Súča,2,Juraj,Ondračka,Ing.,44,elektrotechnik,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506010,Horná Súča,3,Jozef,Zemanovič,,46,elektromechanik,KDH,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506028,Horňany,1,Marián,Lobotka,,36,konateľ spoločnosti,SaS,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506036,Horné Srnie,1,Juraj,Húserka,Mgr.,41,manažér,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506036,Horné Srnie,2,Janka,Kubíčková,Mgr.,58,štátna zamestnankyňa,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506036,Horné Srnie,3,Peter,Štefánek,,59,realitný maklér,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506036,Horné Srnie,4,Jozef,Turák,Bc.,59,podnikateľ,SNS,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506044,Hrabovka,1,Marta,Kunová,,62,účtovníčka,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506044,Hrabovka,2,Miloš,Macura,,51,SZČO,NEKA,X
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506044,Hrabovka,3,Eva,Mráziková,,66,starostka,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506087,Chocholná - Velčice,1,Peter,Kotrha,,48,živnostník,Socialisti.sk,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506087,Chocholná - Velčice,2,Ján,Michalec,Bc.,52,pedagóg,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506087,Chocholná - Velčice,3,Ľubomír,Škriečka,Ing.,65,starosta,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506095,Ivanovce,1,Vladimír,Čaňo,,46,živnostník,NK/NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506095,Ivanovce,2,Mária,Hládeková,Bc.,67,starostka,"Hlas - sociálna demokracia, SNS, SME RODINA, SMER - SD",
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506095,Ivanovce,3,Vladimír,Kolarovský,RsDr.,73,dôchodca,Socialisti.sk,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506133,Kostolná - Záriečie,1,Rastislav,Horňák,Mgr.,54,výsluhový dôchodca,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506133,Kostolná - Záriečie,2,Miroslav,Jančár,Ing.,63,dôchodca,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506133,Kostolná - Záriečie,3,Roman,Martiška,JUDr.,49,štátny zamestnanec,Hlas - sociálna demokracia,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506133,Kostolná - Záriečie,4,Dagmar,Mikušová,"PhDr., MPH",58,odborná učiteľka strednej školy,SNS,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506133,Kostolná - Záriečie,5,Peter,Pilko,Ing.,73,starosta obce,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506168,Krivosúd - Bodovka,1,Roman,Fiala,,40,výsluhový dôchodca,Hlas - sociálna demokracia,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506168,Krivosúd - Bodovka,2,Richard,Kubáň,,54,"starosta, obchodný zástupca",NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,545686,Melčice - Lieskové,1,Katarína,Remencová,Mgr.,53,starostka,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506231,Mníchova Lehota,1,Jozef,Kováč,Mgr.,52,starosta,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506273,Motešice,1,Martin,Mach,Ing.,43,starosta obce,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506273,Motešice,2,Branislav,Závodský,,45,nezamestnaný,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506281,Nemšová,1,František,Bagin,Ing.,63,stavebný inžinier,NK/NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506281,Nemšová,2,Juraj,Krištofovič,Ing.,58,profesionálny vojak,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506281,Nemšová,3,Miloš,Mojto,JUDr.,51,primátor mesta,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506281,Nemšová,4,Ladislav,Palička,Mgr.,65,dôchodca,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506290,Neporadza,1,Ján,Haninec,Mgr.,59,starosta obce,SME RODINA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506290,Neporadza,2,Marián,Kopecký,,50,skladový pracovník,SNS,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506354,Omšenie,1,Ivan,Horňák,Mgr.,37,recepčný,KDH,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506354,Omšenie,2,Alojz,Marček,Mgr.,59,starosta ,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506371,Opatovce,1,Monika,Ernestová,,45,predajkyňa,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506371,Opatovce,2,Iveta,Mondeková,Mgr.,58,starostka obce,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,581348,Petrova Lehota,1,Radko,Rožánek,,52,starosta,"SMER - SD, Hlas - sociálna demokracia, SME RODINA, SNS",
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,581348,Petrova Lehota,2,Peter,Ševčík,Ing.,34,hlavný odborný technický zamestnanec,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506478,Selec,1,Stanislav,Svatik,MVDr.,60,starosta,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,546682,Skalka nad Váhom,1,Pavol,Guga,,34,SZČO,SRDCE - SNJ - sv,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,546682,Skalka nad Váhom,2,Anton,Horečný,,59,starosta obce,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,546682,Skalka nad Váhom,3,Roman,Mičega,,54,nezamestnaný,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506508,Soblahov,1,Marian,Hudec,,56,starosta obce,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506508,Soblahov,2,Martina,Mráziková,Ing.,50,inžinierka pre životné prostredie,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506508,Soblahov,3,Michal,Šedivý,Bc.,41,hasič záchranár špecialista,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506532,Svinná,1,Janka,Baginová,,39,podnikateľka,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506532,Svinná,2,Roman,Čiernik,Ing.,56,ekonóm obce,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506532,Svinná,3,Jana,Mináriková,Mgr.,43,ekonómka,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506541,Štvrtok,1,Pavol,Habdák,,59,starosta obce,"SMER - SD, Hlas - sociálna demokracia, SME RODINA, SNS",
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506541,Štvrtok,2,Peter,Kočický,Ing.,63,dôchodca,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506541,Štvrtok,3,Ján,Kollár,Ing.,63,výsluhový dôchodca,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506541,Štvrtok,4,Gabriela,Vojtková,Ing.,46,hlavná referentka,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506559,Trenčianska Teplá,1,Milan,Berec,Ing.,63,kontrolór kvality,"SMER - SD, Hlas - sociálna demokracia, SME RODINA, SNS",
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506559,Trenčianska Teplá,2,Milan,Bubeník,MUDr.,54,lekár,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506559,Trenčianska Teplá,3,Dominik,Gallo,Ing.,30,referent pre investície,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506559,Trenčianska Teplá,4,Katarína,Králiková,Ing.,42,projektová manažérka,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506559,Trenčianska Teplá,5,Ján,Krokvička,,52,SZČO,NK/NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506559,Trenčianska Teplá,6,Milan,Kubík,,47,elektrikár,KDH,X
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506559,Trenčianska Teplá,7,Slavomíra,Propperová,"JUDr., Mgr.",41,starostka obce,"OĽANO-NOVA-KÚ-ZMENA ZDOLA, ZA ĽUDÍ",
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506567,Trenčianska Turná,1,Peter,Mikula,Ing.,43,projektant,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506591,Trenčianske Jastrabie,1,Marek,Brožek,Mgr.,32,starosta,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506605,Trenčianske Mitice,1,Jana,Šebáňová,Bc.,52,starostka obce,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,545741,Trenčianske Stankovce,1,Martin,Markech,JUDr.,41,starosta obce,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506613,Trenčianske Teplice,1,Zuzana,Frajková Ďurmeková,Mgr.,52,primátorka mesta,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506613,Trenčianske Teplice,2,Roman,Krištof,,56,konateľ spoločnosti,SPOLU,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506613,Trenčianske Teplice,3,Rastislav,Šepták,Ing.,54,podnikateľ,SNS,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,505820,Trenčín,1,Miloš,Mičega,Ing.,52,stavebný technik,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,505820,Trenčín,2,Richard,Rybníček,Mgr.,52,primátor mesta,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506648,Veľká Hradná,1,Pavol,Ježík,Ing.,41,starosta,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506648,Veľká Hradná,2,Juraj,Machač,Ing.,39,revízny technik,Hlas - sociálna demokracia,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506656,Veľké Bierovce,1,Peter,Janík,Ing.,52,štátny zamestnanec,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506656,Veľké Bierovce,2,Michaela,Linhartová,Mgr.,40,predsedníčka občianskeho združenia,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506656,Veľké Bierovce,3,Silvia,Masárová,Ing.,49,starostka,NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506656,Veľké Bierovce,4,Zdenko,Rakovan,,65,dôchodca,ĽS Naše Slovensko,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,556475,Zamarovce,1,Pavol,Kubica,,59,živnostník,NK/NEKA,
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,556475,Zamarovce,2,Peter,Minárik,Mgr.,50,starosta obce,NEKA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501034,Bajč,1,František,Bachorec,Ing.,37,učiteľ,SZÖVETSÉG - ALIANCIA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501034,Bajč,2,Kristián,Jurčík,Bc.,43,vedúci dopravy,NEKA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501034,Bajč,3,Miroslav,Márton,,32,profesionálny vodič,NEKA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501395,Bátorove Kosihy,1,Attila,Bálint,Ing.,43,štátny zamestnanec,NEKA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501395,Bátorove Kosihy,2,Roland,Labancz,Mgr.,47,starosta obce,SZÖVETSÉG - ALIANCIA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501042,Bodza,1,Zuzana,Fitosová,,61,starostka,SZÖVETSÉG - ALIANCIA,
4,Nitriansky kraj,401,Komárno,401,Komárno,555819,Bodzianske Lúky,1,Monika,Aradi,Ing.,52,starostka,SZÖVETSÉG - ALIANCIA,
4,Nitriansky kraj,401,Komárno,401,Komárno,555819,Bodzianske Lúky,2,Zora,Kočišová,Ing.,49,účtovníčka,NEKA,
4,Nitriansky kraj,401,Komárno,401,Komárno,555819,Bodzianske Lúky,3,Kitti,Monduk,,32,nezamestnaná,NEKA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501069,Brestovec,1,Štefan,Szukola,,44,administratívny pracovník,NEKA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501069,Brestovec,2,Peter,Tóth,,51,starosta,SZÖVETSÉG - ALIANCIA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501077,Búč,1,Ján,Karkó,Ing.,62,starosta ,NEKA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501085,Čalovec,1,Roman,Berecz,,37,konateľ,NEKA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501085,Čalovec,2,Patrik,Lehocký,,31,podnikateľ,NEKA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501085,Čalovec,3,Zoltán,Molnár,,53,starosta,SZÖVETSÉG - ALIANCIA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501093,Číčov,1,Károly,Bödők,Mgr.,49,manažér,NEKA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501093,Číčov,2,Andrea,Németh,Mgr.,39,samostatná odborná referentka,NEKA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501107,Dedina Mládeže,1,Marián,Báňás,,48,živnostník,NEKA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501107,Dedina Mládeže,2,Gabriela,Gönczölová,"JUDr., Ing.",50,starostka obce,NEKA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501123,Dulovce,1,Štefan,Caletka,,62,dôchodca,Hlas - sociálna demokracia,
4,Nitriansky kraj,401,Komárno,401,Komárno,501123,Dulovce,2,Miloš,Vicena,Ing.,55,bez pracovného pomeru,NEKA,
4,Nitriansky kraj,401,Komárno,401,Komárno,580911,Holiare,1,Juraj,Kürthy,,51,starosta,SZÖVETSÉG - ALIANCIA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501140,Hurbanovo,1,Ildikó,Basternák,Mgr.,60,farmaceutka,SZÖVETSÉG - ALIANCIA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501140,Hurbanovo,2,Ildikó,Kečkéš,,56,konateľka firmy,NEKA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501140,Hurbanovo,3,Ctibor,Melich,,41,štátny zamestnanec,SaS,
4,Nitriansky kraj,401,Komárno,401,Komárno,501140,Hurbanovo,4,Štefan,Pupák,Mgr.,36,obchodný manažér,NEKA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501140,Hurbanovo,5,Peter,Závodský,Mgr.,53,primátor mesta,NEKA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501158,Chotín,1,František,Magyari,Ing.,51,starosta,SZÖVETSÉG - ALIANCIA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501166,Imeľ,1,Ján,Justyák,JUDr.,52,výsluhový dôchodca,SZÖVETSÉG - ALIANCIA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501166,Imeľ,2,Jozef,Kováč,Mgr.,55,bezpečnostný analytik,NEKA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501166,Imeľ,3,Miroslav,Pastorek,,53,obecný policajt,NEKA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501166,Imeľ,4,Marek,Petrík,,46,technik,NEKA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501166,Imeľ,5,František,Tyukos,Ing.,73,starosta,NEKA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501174,Iža,1,Jozef,Alföldy,,48,geodet,NEKA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501174,Iža,2,István,Domin,Ing.,44,starosta,SZÖVETSÉG - ALIANCIA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501174,Iža,3,Štefan,Vass,Ing.,62,konateľ,SaS,
4,Nitriansky kraj,401,Komárno,401,Komárno,501182,Kameničná,1,Marián,Ambroš,Ing.,40,konzultant,NEKA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501182,Kameničná,2,Milan,Lehocký,Ing.,55,živnostník,NEKA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501182,Kameničná,3,Dezider,Pataki,,61,starosta,SZÖVETSÉG - ALIANCIA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501191,Klížska Nemá,1,Rozália,Szalay,Ing.,63,stavebná inžinierka,SZÖVETSÉG - ALIANCIA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501204,Kolárovo,1,Béla,Halász,Ing.,45,podnikateľ,NEKA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501204,Kolárovo,2,Árpád,Horváth,,59,primátor,SZÖVETSÉG - ALIANCIA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501204,Kolárovo,3,Ernő,Kárpáty,Ing.,34,"projektový manažér, poslanec mestského zastupiteľstva",NEKA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501026,Komárno,1,Ildikó,Bauer,Mgr.,34,kultúrna manažérka,SZÖVETSÉG - ALIANCIA,
4,Nitriansky kraj,401,Komárno,401,Komárno,501026,Komárno,2,Peter,Bodoki,,49,obchodný manažér,Hlas - sociálna demokracia,
4,Nitriansky kraj,401,Komárno,401,Komárno,501026,Komárno,3,Róbert,Dobi,Ing.,58,vedúci pracovník samosprávy,NEKA,X
4,Nitriansky kraj,401,Komárno,401,Komárno,501026,Komárno,4,Tímea,Etheykatz,,49,novinárka,NEKA,
